id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
33126,F,1.6625,1.45,0.5,50.6605565,18.83824275,10.77281,11.7650425,13
33127,F,0.95,0.6875,0.2,6.1518415,2.211261,1.0489315,1.984465,8
33128,I,1.275,0.9625,0.3,16.88212725,6.973977,3.86970675,4.6776675,9
33129,F,1.275,0.9875,0.325,17.53416575,6.123492,3.92640575,6.80388,13
33130,M,1.55,1.275,0.3375,30.277266,13.87708025,7.994559,8.788345,11
33131,I,1.025,0.775,0.2375,8.901743,3.50116325,1.68679525,2.6932025,8
33132,F,1.1375,0.875,0.3375,16.37183625,5.91087075,4.57844425,4.1106775,14
33133,I,0.875,0.65,0.2125,5.31553125,2.1262125,1.26155275,1.984465,6
33134,M,1.4625,1.1375,0.375,26.52095725,11.66581925,5.68407475,6.6621325,10
33135,F,1.5625,1.2375,0.4125,34.6147395,13.65028425,7.29999625,10.6310625,17
33136,F,1.45,1.1625,0.3875,29.937072,13.210867,6.25106475,7.5126175,10
33137,I,1.0125,0.725,0.225,9.45455825,3.89805625,1.63009625,2.1829115,7
33138,M,1.425,1.1125,0.3375,24.73493875,12.82814875,4.932813,5.953395,9
33139,F,1.425,1.075,0.35,24.8625115,12.3887315,4.57844425,6.23689,10
33140,I,0.7875,0.65,0.1875,5.3013565,2.11203775,1.14815475,1.09145575,7
33141,F,1.275,1,0.3625,20.76600875,8.618248,4.89028875,6.23689,9
33142,M,1.875,1.4375,0.5625,57.606184,27.1871705,11.29727575,17.7184375,17
33143,M,1.625,1.2375,0.3875,38.782116,17.53416575,8.164656,10.3475675,10
33144,F,1.475,1.15,0.3625,28.44872325,10.87203325,6.7755305,6.9456275,15
33145,I,0.7125,0.525,0.2,3.64291075,1.474174,0.963883,0.9922325,7
33146,I,0.7875,0.6,0.225,4.69184225,1.74349425,1.0489315,1.2757275,7
33147,I,1.15,0.9125,0.275,12.71475075,4.29494925,2.67902775,4.53592,9
33148,F,1.6375,1.2625,0.575,42.2124055,17.56251525,8.051258,11.90679,12
33149,I,0.725,0.5375,0.175,3.6003865,1.417475,0.75126175,1.13398,6
33150,F,1.75,1.375,0.4625,47.95317925,19.6462035,10.13494625,13.834556,10
33151,M,1.475,1.1625,0.3375,24.64989025,10.3475675,6.13766675,6.3786375,9
33152,M,1.525,1.1875,0.4125,31.127751,13.5794105,7.01650125,9.2135875,13
33153,F,1.5625,1.2,0.4,31.51046925,14.21727425,6.0951425,9.8939755,12
33154,F,1.0125,0.775,0.2625,9.4970825,4.03980375,1.6159215,2.83495,12
33155,F,1.375,1.0625,0.375,23.94115275,10.33339275,5.2446575,7.087375,9
33156,F,1.225,0.95,0.3625,16.42853525,6.7755305,3.89805625,5.2446575,8
33157,M,1.4,1.1,0.425,24.720764,9.48290775,6.36446275,8.0796075,10
33158,M,1.5875,1.2,0.4375,35.3518265,16.6978555,7.18659825,9.7805775,10
33159,M,1.3625,1.025,0.3625,19.7029025,7.52679225,4.6209685,6.19436575,9
33160,M,1.2875,0.9625,0.3125,15.762322,6.0384435,3.72795925,4.6776675,9
33161,I,1.525,1.2,0.4125,26.80445225,10.44679075,6.860579,8.0796075,10
33162,M,1.1625,0.925,0.325,14.98271075,6.406987,3.52951275,4.3941725,8
33163,I,0.7625,0.575,0.2,3.40194,1.304077,0.86465975,1.13398,6
33164,M,1.5125,1.2,0.375,25.51455,10.716111,4.3941725,9.02931575,10
33165,F,1.3125,0.9625,0.3375,17.84601025,8.50485,4.06815325,5.10291,10
33166,I,0.5125,0.3875,0.1,1.190679,0.4252425,0.21262125,0.4252425,4
33167,F,1.325,1.0125,0.3375,18.75319425,6.9456275,4.97533725,6.23689,12
33168,I,0.9375,0.7,0.275,8.3064035,3.96893,1.68679525,2.26796,7
33169,M,1.4375,1.1125,0.4125,23.700182,9.525432,5.62737575,6.23689,10
33170,M,1.3125,0.9625,0.3375,17.53416575,6.4353365,3.47281375,5.2446575,9
33171,M,1.575,1.2125,0.425,35.81959325,14.7133905,8.71747125,10.489315,10
33172,I,1.275,0.9625,0.3125,16.45688475,6.67630725,3.345241,5.5281525,9
33173,I,1.0375,0.7625,0.25,8.12213175,4.8477645,1.77184375,2.4097075,6
33174,M,1.2625,0.9625,0.2875,18.71067,8.63242275,4.40834725,4.9611625,8
33175,F,1.125,0.8875,0.275,14.61416725,6.76135575,2.9199985,4.15320175,7
33176,F,1.3125,1.0125,0.325,22.1976585,10.602713,3.72795925,5.6699,10
33177,I,1,0.775,0.275,8.9300925,3.515338,1.63009625,2.6932025,6
33178,F,1.375,1.0625,0.3625,23.57260925,11.6516445,5.00368675,6.3786375,9
33179,I,1.2875,1,0.3625,18.80989325,5.953395,3.67126025,7.12989925,11
33180,F,1.275,0.9875,0.325,18.1153305,7.69688925,3.72795925,5.5281525,8
33181,F,1.6,1.3,0.4625,38.20095125,17.95940825,7.9095105,10.0640725,11
33182,M,1.5625,1.2125,0.5,41.00755175,16.57028275,8.561549,11.3681495,15
33183,I,0.975,0.725,0.225,7.144074,2.84912475,1.63009625,2.1262125,6
33184,I,1.1875,0.8875,0.325,14.004653,6.56290925,3.175144,4.3941725,9
33185,F,1.0625,0.8875,0.2625,13.39513875,5.11708475,2.36718325,3.78465825,21
33186,F,1.5125,1.2125,0.4,33.8776525,14.911837,8.43397625,10.0640725,10
33187,I,0.9,0.6875,0.25,6.39281225,2.83495,1.48834875,2.11203775,7
33188,F,1.65,1.3125,0.5,41.4753185,18.427175,8.0796075,11.1980525,11
33189,F,1.8,1.375,0.4375,50.121916,22.04173625,11.850091,12.47378,9
33190,I,1.2125,0.8875,0.2625,14.118051,6.16601625,2.721552,4.32329875,8
33191,M,1.2375,0.9375,0.3,14.44407025,6.577084,3.67126025,4.9611625,10
33192,F,1.4625,1.15,0.4,27.499015,10.56018875,6.39281225,10.44679075,12
33193,M,1.2875,1,0.325,16.48523425,7.767763,4.53592,6.6621325,10
33194,M,1.4,1.15,0.3625,26.03901575,10.546014,5.386405,8.32057825,9
33195,F,1.7,1.275,0.5,44.43784125,17.6050395,9.9506745,13.7495075,12
33196,I,0.8,0.6,0.225,4.876114,2.08368825,1.2757275,1.5592225,5
33197,I,0.9,0.675,0.2125,5.556502,2.324659,1.13398,1.814368,6
33198,I,0.75,0.575,0.2125,3.7137845,2.0695135,0.69456275,1.13398,7
33199,F,1.5875,1.2875,0.425,38.68289275,17.2081465,7.540967,11.4815475,13
33200,M,1.475,1.175,0.35,31.08522675,15.15280775,4.32329875,7.7961125,8
33201,I,1.3375,1.125,0.3375,21.53144525,10.78698475,4.592619,6.3786375,8
33202,F,1.225,0.975,0.2875,16.1308655,6.25106475,3.75630875,4.1106775,8
33203,F,1.675,1.3125,0.4375,41.00755175,19.20678625,8.63242275,11.0279555,11
33204,M,1.425,1.1125,0.3625,23.40251225,10.7444605,6.44951125,6.23689,8
33205,I,0.85,0.625,0.1875,5.25883225,2.05533875,1.5592225,1.5592225,6
33206,F,1.6125,1.3125,0.45,30.09299425,13.08329425,7.6260155,8.50485,10
33207,I,1.0375,0.8125,0.275,9.4970825,4.43669675,1.91359125,2.9766975,6
33208,F,1.7,1.3125,0.5375,45.74191825,22.69377475,11.38232425,12.190285,12
33209,I,1.3,1.025,0.3125,17.236496,8.34892775,3.98310475,4.9611625,8
33210,F,1.5125,1.2125,0.4125,30.43318825,12.3887315,5.8116475,10.20582,14
33211,I,0.9375,0.6625,0.2,5.25883225,1.91359125,1.17650425,1.70097,6
33212,I,0.7125,0.5375,0.125,3.0900955,2.11203775,0.72291225,0.9355335,4
33213,I,0.7875,0.6,0.225,4.86193925,2.2963095,1.2757275,1.13398,6
33214,M,1.45,1.125,0.325,21.13455225,9.73805325,4.2240755,6.520385,10
33215,I,0.675,0.525,0.175,2.0695135,0.850485,0.52446575,0.850485,6
33216,M,1.55,1.325,0.4625,37.5630875,17.13727275,9.2135875,9.355335,10
33217,F,1.4875,1.1625,0.35,31.51046925,14.33067225,7.597666,7.37087,10
33218,I,0.7125,0.525,0.175,3.16096925,1.34660125,0.80796075,0.850485,6
33219,I,0.9,0.675,0.225,6.08096775,2.721552,0.963883,1.984465,7
33220,M,1.5375,1.2375,0.4125,32.998818,9.922325,6.67630725,9.922325,15
33221,F,1.425,1.125,0.3625,26.63435525,8.03708325,7.07320025,7.2291225,12
33222,M,1.45,1.125,0.3625,25.86891875,11.0846545,6.08096775,6.23689,8
33223,F,1.4875,1.125,0.425,26.09571475,11.453198,5.839997,7.2291225,10
33224,I,1.225,0.925,0.3,14.004653,5.68407475,3.175144,4.3941725,9
33225,M,1.5625,1.2375,0.4125,32.034935,13.8062065,7.0590255,9.2135875,10
33226,M,1.4625,1.1375,0.4375,28.64716975,12.813974,6.0384435,8.50485,9
33227,F,1.5875,1.25,0.4375,37.9032815,14.35902175,9.00096625,10.20582,10
33228,I,0.9625,0.7,0.2125,7.55514175,3.2601925,1.7293195,1.5592225,7
33229,F,1.2625,0.975,0.325,15.37960375,4.63514325,3.84135725,4.9611625,10
33230,M,1.225,0.975,0.3125,16.62698175,7.04485075,3.50116325,4.6776675,7
33231,F,1.5375,1.175,0.4,35.76289425,15.762322,8.391452,9.4970825,11
33232,M,1.4625,1.15,0.4625,32.4601775,15.989118,7.95203475,8.17883075,8
33233,I,1.0375,0.7875,0.2375,9.19941275,4.6776675,2.56562975,2.6932025,7
33234,I,1.0625,0.8125,0.275,10.44679075,4.9611625,2.33883375,3.5436875,10
33235,I,0.85,0.6625,0.2,5.82582225,2.721552,1.0489315,1.5592225,6
33236,F,1.675,1.3125,0.4125,35.3518265,16.782904,7.98038425,9.355335,15
33237,M,1.5625,1.2,0.375,31.127751,13.96212875,6.406987,9.2135875,11
33238,F,1.15,0.925,0.3,14.571643,6.59125875,4.3941725,3.8271825,8
33239,F,1.4375,1.1125,0.375,24.79163775,11.679994,6.08096775,6.23689,9
33240,M,1.5,1.1875,0.35,28.56212125,12.54465375,6.2652395,7.93786,12
33241,I,1.2625,0.925,0.3,17.293195,9.39785925,3.2601925,4.082328,5
33242,I,0.6875,0.5125,0.225,2.31048425,1.09145575,0.623689,0.850485,6
33243,M,1.55,1.225,0.425,34.31706975,14.69921575,7.24329725,9.355335,9
33244,F,1.3125,0.975,0.3125,18.75319425,8.34892775,3.10427025,5.386405,9
33245,I,0.525,0.375,0.1125,1.13398,0.56699,0.226796,0.3685435,6
33246,F,1.4,1.1125,0.3875,26.09571475,10.432616,5.953395,8.788345,14
33247,M,1.575,1.2125,0.4375,38.20095125,13.53688625,8.561549,13.60776,13
33248,F,1.4375,1.1,0.425,25.78387025,8.88756825,6.90310325,7.38504475,23
33249,M,1.5625,1.225,0.4,24.84833675,12.927372,5.10291,6.6054335,9
33250,M,1.4625,1.125,0.35,27.54153925,11.49572225,5.93922025,8.3631025,10
33251,M,1.525,1.225,0.4,29.8520235,10.9712565,6.30776375,10.70193625,13
33252,M,1.475,1.175,0.325,25.51455,13.380964,5.40057975,6.180191,8
33253,I,0.8875,0.65,0.225,5.06038575,2.22543575,1.03475675,1.5592225,7
33254,F,1.3125,1.1,0.375,23.88445375,10.44679075,5.62737575,6.80388,9
33255,I,1.175,0.9375,0.325,14.968536,6.10931725,3.67126025,4.53592,9
33256,M,1.1,0.8625,0.3125,11.41067375,4.6776675,2.3530085,3.8271825,9
33257,M,1.5875,1.2875,0.4375,44.55123925,18.83824275,10.149121,11.226402,15
33258,M,1.4625,1.15,0.3875,28.36367475,12.870673,5.8116475,7.5126175,9
33259,M,1.4,1.1125,0.375,23.91280325,9.87980075,5.88252125,6.3786375,10
33260,F,1.4625,1.125,0.375,28.64716975,10.149121,6.4353365,8.50485,15
33261,M,1.6375,1.2875,0.5375,36.1456125,16.5277585,8.5898985,11.90679,11
33262,M,1.325,1.025,0.3875,23.57260925,9.62465525,5.93922025,6.80388,12
33263,M,1.425,1.1625,0.425,30.43318825,12.34620725,5.74077375,8.788345,22
33264,M,1.525,1.2,0.4,30.03629525,14.0330025,6.67630725,10.0640725,10
33265,F,1.1,0.85,0.2625,10.02154825,4.8477645,2.36718325,3.40194,8
33266,M,1.5125,1.2,0.475,32.89959475,12.60135275,6.76135575,9.7805775,18
33267,I,1.55,1.2,0.375,35.16755475,17.08057375,8.26387925,8.74582075,12
33268,I,0.8625,0.6625,0.225,5.5848515,2.05533875,1.417475,1.984465,6
33269,M,1.175,0.9125,0.2875,12.74310025,4.2807745,3.2034935,3.96893,8
33270,F,1.6,1.2375,0.4375,36.55668025,14.35902175,8.63242275,11.623295,14
33271,I,0.875,0.625,0.175,3.98310475,1.8427175,1.00640725,1.63009625,6
33272,M,1.6375,1.3125,0.4375,39.179009,16.896302,5.6699,13.324265,11
33273,I,0.925,0.6875,0.2375,6.08096775,2.65067825,1.28990225,1.984465,8
33274,I,1,0.7625,0.225,7.55514175,3.21766825,2.0695135,2.16873675,9
33275,F,1.575,1.2375,0.5,37.74735925,15.081934,8.46232575,11.623295,12
33276,M,1.175,0.8875,0.3125,13.56523575,5.79747275,3.2601925,4.9611625,10
33277,I,1.1,0.8875,0.2625,12.6155275,6.16601625,2.721552,3.685435,8
33278,F,1.5375,1.175,0.4125,36.55668025,16.6411565,8.1363065,8.97261675,10
33279,F,1.5625,1.175,0.4,32.7436725,14.04717725,5.74077375,10.9145575,12
33280,I,0.95,0.725,0.2125,7.0590255,3.69960975,1.7293195,1.644271,6
33281,M,1.3,1,0.3375,20.241543,9.76640275,3.98310475,5.2446575,12
33282,F,1.25,0.95,0.3125,18.01610725,8.68912175,3.61456125,4.819415,11
33283,I,1.175,0.875,0.25,13.53688625,5.34388075,2.50893075,4.9611625,8
33284,M,1.6875,1.3125,0.5,43.48172575,20.14231975,9.015141,12.3320325,14
33285,I,0.5875,0.4375,0.2,1.82854275,0.60951425,0.4819415,0.56699,5
33286,F,1.5875,1.2375,0.4,33.89182725,12.8423235,7.427569,10.0640725,12
33287,M,1.475,1.1625,0.475,33.1972645,11.07047975,6.67630725,11.3398,18
33288,M,1.4625,1.1375,0.375,27.5273645,14.69921575,5.57067675,7.881161,9
33289,M,1.4375,1.1,0.4,26.01066625,10.7444605,6.30776375,8.221355,11
33290,F,1.5375,1.2875,0.4125,33.35318675,15.4504775,6.917278,9.7805775,10
33291,M,1.6125,1.25,0.4125,36.457457,16.40018575,8.03708325,9.4970825,11
33292,I,0.8125,0.5,0.1625,2.0695135,1.0489315,0.72291225,0.9922325,4
33293,I,1.2625,0.9625,0.3,16.42853525,7.030676,3.6003865,4.9611625,9
33294,F,1.6375,1.3125,0.4375,36.457457,17.9452335,8.46232575,9.922325,9
33295,I,0.7375,0.55,0.2,3.005047,2.02698925,0.63786375,0.9922325,6
33296,M,1.425,1.15,0.375,26.9036755,12.48795475,5.57067675,6.76135575,8
33297,M,1.6375,1.3125,0.475,37.74735925,13.60776,7.9095105,10.0640725,14
33298,M,1.6125,1.3,0.4375,39.2073585,20.87940675,9.05766525,9.4970825,12
33299,M,1.475,1.1,0.4125,31.31202275,14.9401865,6.87475375,8.3631025,10
33300,M,1.125,0.85,0.25,9.19941275,3.92640575,1.814368,2.9766975,10
33301,F,1.6125,1.3,0.425,36.47163175,12.3320325,8.3064035,11.12717875,19
33302,M,1.675,1.3125,0.4,39.76017375,19.03668925,8.1363065,9.63883,10
33303,M,1.425,1.1,0.3625,27.45649075,13.65028425,5.40057975,7.4559185,10
33304,F,1.5125,1.2375,0.475,35.11085575,14.6566915,6.633783,11.056305,16
33305,F,1.5125,1.2375,0.4,32.44600275,13.7495075,6.350288,9.63883,16
33306,M,1.15,0.875,0.4,13.1825175,5.953395,2.778251,4.3941725,9
33307,M,1.575,1.2125,0.4125,34.8415355,14.855138,7.66853975,9.922325,15
33308,F,1.5,1.1625,0.3875,31.694741,12.643877,9.05766525,8.50485,9
33309,F,1.55,1.125,0.4375,28.02348075,11.8784405,6.08096775,9.07184,13
33310,M,1.4375,1.175,0.3375,25.62737575,9.05766525,5.216308,7.654365,16
33311,M,1.5,1.175,0.425,33.46658475,18.427175,6.84640425,8.71747125,9
33312,I,1.0375,0.775,0.25,8.901743,4.0539785,1.88524175,2.67902775,8
33313,M,1.1125,0.8625,0.325,13.494362,5.82582225,2.87747425,3.07592075,15
33314,F,1.525,1.15,0.4125,28.22192725,10.78698475,5.216308,9.7805775,12
33315,F,1.5,1.1875,0.425,29.49765475,11.963489,7.711064,8.0796075,11
33316,F,1.0125,0.7625,0.125,8.00873375,2.83495,1.63009625,2.6932025,13
33317,F,1.5375,1.175,0.3875,30.730858,14.81261375,5.4714535,8.788345,12
33318,I,0.6375,0.475,0.1625,2.721552,0.8788345,0.52446575,0.7087375,5
33319,M,1.5625,1.225,0.4375,34.416293,18.32795175,6.3786375,8.7032965,12
33320,I,0.9625,0.7,0.25,7.087375,2.90582375,1.43164975,2.4097075,6
33321,M,1.1875,0.975,0.3375,16.31513725,5.71242425,3.798833,5.386405,15
33322,I,1.5875,1.2375,0.4375,35.096681,15.80484625,7.27164675,10.0640725,13
33323,F,1.6125,1.25,0.3625,36.230661,17.93105875,8.448151,9.1001895,9
33324,M,1.6125,1.25,0.425,36.457457,16.00329275,8.164656,10.942907,12
33325,F,1.725,1.3125,0.4125,48.20832475,23.40251225,10.262519,11.4815475,14
33326,M,1.2125,0.975,0.325,17.7184375,8.03708325,3.01922175,5.2446575,9
33327,F,1.3875,1.0625,0.3625,24.7491135,13.11164375,5.23048275,5.57067675,10
33328,I,0.8125,0.6125,0.225,4.03980375,1.6159215,0.94970825,1.190679,6
33329,F,1.4125,1.075,0.4375,22.92057075,10.9712565,5.20213325,6.80388,9
33330,I,0.8875,0.675,0.2375,6.577084,3.458639,1.23320325,1.8994165,6
33331,I,1.375,1.0625,0.3,17.90270925,8.391452,3.86970675,5.386405,8
33332,M,1.3875,1.1,0.3875,24.720764,8.8733935,6.7755305,7.7961125,11
33333,M,1.675,1.2625,0.45,35.3518265,15.87572,6.95980225,10.886208,11
33334,I,1.125,0.825,0.275,12.700576,5.9250455,2.36718325,3.798833,8
33335,I,1.175,0.8875,0.275,12.54465375,4.74854125,2.70737725,3.8271825,8
33336,I,1.25,0.9375,0.2875,13.53688625,5.953395,3.07592075,4.1106775,8
33337,M,1.5,1.2,0.4125,28.64716975,12.40290625,6.95980225,7.654365,11
33338,I,1.1,0.8625,0.25,11.169703,4.4508715,2.11203775,3.1467945,6
33339,F,1.6125,1.2625,0.475,42.127357,16.3009625,8.85921875,13.60776,13
33340,I,0.6,0.45,0.1625,2.097863,0.66621325,0.510291,0.7087375,6
33341,F,1.6,1.225,0.4125,44.94813225,18.83824275,9.128539,9.8372765,9
33342,F,1.4375,1.1125,0.4,24.777463,10.75863525,5.6699,6.520385,13
33343,M,1.525,1.15,0.4,28.81726675,14.72756525,6.066793,7.29999625,9
33344,I,1.375,1.0625,0.35,21.9708625,9.82310175,4.43669675,5.953395,9
33345,F,1.2625,0.975,0.2625,14.75591475,5.8683465,2.721552,4.69184225,8
33346,F,1.625,1.3625,0.475,45.23162725,19.220961,8.278054,13.60776,11
33347,M,1.7375,1.35,0.4375,49.384829,19.731252,11.0279555,14.3164975,10
33348,I,0.9,0.6375,0.2125,5.06038575,1.82854275,1.0489315,1.417475,7
33349,M,1.3875,1.075,0.425,24.79163775,8.788345,4.63514325,7.7961125,13
33350,I,1.0875,0.85,0.25,10.33339275,5.00368675,2.25378525,2.6932025,7
33351,M,1.5875,1.2625,0.425,44.04094825,19.06503875,9.3836845,9.7238785,10
33352,I,1.3125,1,0.3375,20.638436,9.90815025,4.422522,5.386405,11
33353,I,1.325,1.05,0.3375,21.4605715,8.77417025,5.1312595,5.953395,8
33354,I,1.3875,1.075,0.3625,22.29688175,9.8372765,4.876114,6.7755305,11
33355,F,1.1125,0.8625,0.3375,17.50581625,7.35669525,4.025629,5.386405,16
33356,F,1.1875,0.9375,0.2875,14.75591475,5.71242425,3.4869885,5.2446575,8
33357,M,1.6625,1.325,0.45,42.2691045,17.98775775,9.695529,10.98543125,10
33358,F,1.175,0.8875,0.25,12.99824575,4.819415,2.65067825,3.685435,12
33359,M,1.725,1.3875,0.45,45.7277435,20.19901875,9.22776225,12.0485375,11
33360,I,0.7875,0.6,0.175,4.2807745,2.211261,1.31825175,1.417475,5
33361,I,1.1,0.85,0.2625,11.77921725,4.32329875,2.50893075,3.118445,8
33362,M,1.2875,0.975,0.325,16.71203025,6.87475375,3.742134,4.762716,10
33363,F,1.4875,1.2375,0.5125,37.32211675,16.4710595,7.200773,10.3475675,10
33364,F,1.6125,1.2625,0.4375,43.09124,14.72756525,10.4609655,14.061352,10
33365,F,1.8375,1.425,0.475,53.08443875,25.911443,12.99824575,12.643877,10
33366,F,1.4875,1.1375,0.3875,26.29416125,11.623295,6.13766675,7.04485075,10
33367,M,1.725,1.3125,0.475,45.7277435,19.03668925,9.015141,14.5999925,14
33368,I,0.925,0.6875,0.225,5.06038575,1.88524175,1.28990225,2.1262125,10
33369,F,1.3875,1.0875,0.3625,24.7491135,8.94426725,5.1312595,9.63883,15
33370,I,0.9375,0.6875,0.25,7.38504475,3.005047,1.80019325,1.8994165,6
33371,M,1.175,0.8375,0.2875,11.169703,4.932813,2.2963095,3.81300775,11
33372,M,1.425,1.0875,0.4125,28.64716975,12.48795475,5.42892925,7.5126175,11
33373,F,1.025,0.7625,0.225,10.9145575,4.63514325,2.1262125,2.6932025,8
33374,M,1.5375,1.1875,0.4,32.0065855,16.4710595,6.47786075,11.3398,10
33375,F,1.575,1.2,0.375,29.596878,12.6722265,7.087375,8.647368,11
33376,F,1.55,1.225,0.4,32.36095425,12.94154675,8.221355,9.7805775,14
33377,M,1.4625,1.1625,0.35,24.9192105,10.6310625,5.71242425,7.5126175,10
33378,M,1.3375,1.05,0.4,21.659018,8.63242275,4.8477645,5.8116475,15
33379,M,1.1,0.85,0.3125,12.54465375,5.28718175,2.36718325,3.685435,14
33380,I,1.1625,0.8875,0.2625,12.74310025,5.28718175,2.59397925,4.252425,9
33381,I,0.925,0.6875,0.2125,6.30776375,2.721552,1.2757275,1.984465,7
33382,I,1.1375,0.9125,0.275,13.437663,5.71242425,2.721552,3.6570855,8
33383,F,1.4125,1.1125,0.375,24.59319125,11.38232425,5.06038575,6.9456275,10
33384,I,0.9375,0.7,0.225,7.144074,3.01922175,1.80019325,1.8994165,6
33385,M,1.6375,1.275,0.4125,33.40988575,15.01106025,7.89533575,6.9456275,9
33386,F,1.5,1.2,0.4,30.40483875,13.65028425,6.973977,8.50485,10
33387,F,1.525,1.2,0.3875,29.41260625,12.34620725,7.01650125,7.087375,9
33388,M,1.45,1.2125,0.4,31.56716825,14.72756525,5.3013565,8.845044,12
33389,F,1.3875,1.125,0.375,22.9914445,9.8939755,4.252425,7.7961125,13
33390,F,1.4125,1.1,0.4125,29.5685285,10.6877615,6.42116175,9.07184,15
33391,I,1.0625,0.7875,0.325,10.6877615,4.66349275,2.041164,2.9766975,8
33392,F,1.175,0.9125,0.2875,14.6566915,4.77689075,3.2601925,4.3941725,13
33393,M,1.425,1.125,0.4,24.2955215,9.6104805,5.71242425,7.7961125,11
33394,I,1.225,0.9625,0.2875,19.3627085,9.25611175,2.721552,4.6776675,7
33395,F,1.6,1.2625,0.425,37.71900975,15.762322,9.56795625,9.7805775,15
33396,I,1.125,0.8875,0.2625,14.118051,6.73300625,2.9766975,3.8271825,7
33397,I,1.35,1.0375,0.425,21.72989175,9.6104805,5.896696,5.726599,8
33398,F,1.625,1.2375,0.4125,39.02308675,16.329312,8.46232575,11.056305,13
33399,F,1.275,1,0.3125,22.5945515,10.4609655,5.57067675,5.2446575,8
33400,I,1.2625,0.9375,0.325,15.15280775,6.73300625,3.458639,4.252425,8
33401,I,0.725,0.5625,0.1875,4.91863825,2.0128145,1.03475675,1.077281,5
33402,F,1.725,1.3125,0.4375,47.95317925,16.31513725,11.0846545,13.60776,16
33403,M,1.375,1.075,0.35,20.4966885,10.2341695,3.855532,6.23689,10
33404,F,1.3125,1.025,0.3375,17.7751365,6.577084,3.84135725,6.6621325,10
33405,F,1.35,1.15,0.2875,23.62930825,10.6877615,5.45727875,6.6621325,11
33406,M,1.4875,1.1875,0.375,30.844256,15.03940975,6.87475375,8.788345,9
33407,F,1.3125,1.0875,0.425,21.8574645,7.3992195,3.81300775,7.2291225,17
33408,I,0.85,0.625,0.25,6.30776375,2.948348,1.20485375,1.5592225,7
33409,F,1.55,1.2125,0.4375,35.50774875,14.13222575,8.66077225,11.056305,17
33410,I,1.1125,0.8375,0.2875,11.94931425,4.77689075,2.65067825,3.40194,7
33411,I,0.5875,0.4375,0.1125,0.7654365,0.5953395,0.15592225,0.60951425,5
33412,M,1.5375,1.1875,0.45,29.44095575,12.6722265,6.76135575,10.035723,11
33413,M,1.6,1.275,0.425,37.32211675,16.45688475,8.0796075,10.0640725,11
33414,I,1.0875,0.8625,0.3,11.850091,6.293589,2.08368825,3.005047,7
33415,I,0.9375,0.6875,0.2375,6.30776375,2.65067825,1.587572,1.984465,6
33416,I,1.325,1.05,0.325,16.839603,8.1930055,3.72795925,4.0539785,11
33417,F,1.6,1.275,0.425,37.1094955,14.0330025,7.35669525,13.33843975,11
33418,I,0.9125,0.6875,0.2,6.56290925,2.28213475,1.3891255,1.984465,6
33419,I,0.9,0.675,0.2125,6.406987,2.83495,1.530873,1.984465,7
33420,F,1.5,1.15,0.4125,29.993771,11.0846545,4.3941725,8.788345,13
33421,F,1.425,1.175,0.425,27.499015,10.8011595,5.5281525,8.9300925,19
33422,I,0.7,0.525,0.1875,3.30271675,1.17650425,0.66621325,0.850485,5
33423,M,1.2,0.9375,0.2875,16.68368075,8.03708325,3.515338,4.9611625,7
33424,I,0.8625,0.65,0.2,5.10291,2.65067825,1.09145575,1.8427175,6
33425,M,1.6375,1.2875,0.3875,39.24988275,17.70426275,6.08096775,10.20582,9
33426,F,1.375,1.0625,0.2875,24.84833675,11.04213025,5.71242425,6.520385,8
33427,F,1.4375,1.125,0.375,26.138239,11.4248485,6.0384435,7.37087,10
33428,F,1.5625,1.225,0.4375,36.514156,16.3009625,8.68912175,9.07184,10
33429,F,1.3125,1.025,0.4125,28.02348075,9.525432,4.57844425,9.922325,15
33430,M,1.575,1.2125,0.375,36.0889135,17.973583,7.29999625,8.788345,10
33431,I,1.2625,0.9625,0.3125,16.71203025,7.5693165,2.62232875,4.876114,8
33432,M,1.3625,1.025,0.3875,26.138239,11.12717875,6.08096775,8.3631025,13
